    HO_hw     eMax  Protons Neutrons         Orbital         Energy_GS                 dEnergy                Energy                   1p_norm
----------------------------------------------------------------------------------------------------------------------------------------------------------
    28.0       6       2       2             0d5/2n          -28.0321077765            0.1520917220          -27.8800160546            0.7231143666
    28.0       6       2       2             1d5/2n          -28.0321077765           15.7670465788          -12.2650611977            0.4549612796
    28.0       6       2       2             2d5/2n          -28.0321077765           21.5851580010           -6.4469497755            0.7432531489
    28.0       6       2       2             0d3/2n          -28.0321077765            1.9001376362          -26.1319701403            0.4701393773
    28.0       6       2       2             1d3/2n          -28.0321077765            5.5227884147          -22.5093193618            0.6043344415
    28.0       6       2       2             2d3/2n          -28.0321077765           17.3038094778          -10.7282982987            0.4521558381
    28.0       6       2       2             0f7/2n          -28.0321077765            6.9922988050          -21.0398089715            0.5704616185
    28.0       6       2       2             1f7/2n          -28.0321077765           24.9928669797           -3.0392407968            0.5236463156
    28.0       6       2       2             0f5/2n          -28.0321077765           10.2880390311          -17.7440687454            0.5651769576
    28.0       6       2       2             1f5/2n          -28.0321077765           16.7892086058          -11.2428991707            0.0844492789
    28.0       6       2       2             0g9/2n          -28.0321077765           17.7802593724          -10.2518484041            0.5635331094
    28.0       6       2       2             1g9/2n          -28.0321077765           41.0533628124           13.0212550359            0.5162127842
    28.0       6       2       2             0g7/2n          -28.0321077765           20.2499321519           -7.7821756246            0.5660598435
    28.0       6       2       2             1g7/2n          -28.0321077765           30.7625752956            2.7304675191            0.0302241862
    28.0       6       2       2             0h11/2n          -28.0321077765           31.0496925632            3.0175847867            0.4167899551
    28.0       6       2       2             0h9/2n          -28.0321077765           32.7965315440            4.7644237675            0.1303523838
    28.0       6       2       2             0i13/2n          -28.0321077765           47.0167213801           18.9846136035            0.4649117900
    28.0       6       2       2             0i11/2n          -28.0321077765           39.8269416503           11.7948338738            0.0815948929
    20.0       6       8       8             0p1/2p         -162.3668088159           21.8481431605         -140.5186656554            0.9807345284
    20.0       6       8       8             0p3/2p         -162.3668088159           31.2101278695         -131.1566809463            0.9738959531
    20.0       6       8       8             0s1/2p         -162.3668088159           29.3455790148         -133.0212298011            0.3304895156
    20.0       6       8       8             0p1/2n         -162.3668088159           25.8456137474         -136.5211950685            0.9800248223
    20.0       6       8       8             0p3/2n         -162.3668088159           35.3228879525         -127.0439208633            0.9722508104
    20.0       6       8       8             0s1/2n         -162.3668088159           33.4105670615         -128.9562417543            0.3304319285
    20.0       6       8       8             0d5/2p         -162.3668088159           -3.1172452243         -165.4840540402            0.9816151215
    20.0       6       8       8             1d5/2p         -162.3668088159           15.2260007855         -147.1408080304            0.5549230995
    20.0       6       8       8             2d5/2p         -162.3668088159           22.3604796642         -140.0063291517            0.1525326371
    20.0       6       8       8             1s1/2p         -162.3668088159           -2.0708246169         -164.4376334328            0.9731049390
    20.0       6       8       8             2s1/2p         -162.3668088159           15.3808571795         -146.9859516364            0.5447280158
    20.0       6       8       8             3s1/2p         -162.3668088159           21.5698373810         -140.7969714348            0.1700214190
